clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
03_assy_0_1,10,560,000560.jpg,56000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000560.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000560.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000560.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000560.jpg,768,616,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9925126556925888,0.11394099721762485,0.044000880026400874,0.054,0.04591743227700966,0.6818872872846452,-0.7300146004380145,-0.021,-0.11318223227667296,-0.7225283223463569,-0.6820136404092136,-0.25,0.0,0.0,0.0,1.0
03_assy_0_1,11,561,000561.jpg,56100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000561.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000561.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000561.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000561.jpg,713,620,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.992707717863152,0.11298784748550696,0.04201348849505795,0.054,0.04748402691087339,0.6868643236880559,-0.7252328371170716,-0.02,-0.1108000635525991,-0.7179492650355883,-0.6872206332405908,-0.249,0.0,0.0,0.0,1.0
03_assy_0_1,12,562,000562.jpg,56200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000562.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000562.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000562.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000562.jpg,641,608,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9929420323530345,0.1120058027222231,0.03899769920361848,0.053,0.049963624579610226,0.6932558188861829,-0.7189575827538893,-0.018,-0.10756280307566007,-0.7119347369927937,-0.6939590576233646,-0.248,0.0,0.0,0.0,1.0
03_assy_0_1,13,563,000563.jpg,56300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000563.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000563.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000563.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000563.jpg,0,0,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9944626098473406,0.1029718925094938,0.020997784850541244,0.051,0.05880074474266702,0.71080597644903,-0.7009260562014005,-0.015,-0.08710103348022964,-0.6958100697728903,-0.7129247904017098,-0.248,0.0,0.0,0.0,1.0
03_assy_0_1,14,564,000564.jpg,56400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000564.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000564.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000564.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000564.jpg,0,0,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9953293050537997,0.09399496346162937,-0.022011845560224716,0.047,0.08393244185512164,0.7299151953726254,-0.6783650586287436,-0.01,-0.047696118346851356,-0.677044130325335,-0.7343952109638611,-0.247,0.0,0.0,0.0,1.0
03_assy_0_1,15,565,000565.jpg,56500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000565.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000565.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000565.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000565.jpg,467,298,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9952769258691827,0.08197227644202305,-0.05200371839880302,0.043,0.09591445358621745,0.7477229988158747,-0.6570469805387229,-0.007,-0.014975260453387462,-0.6589316071768815,-0.7520537737673053,-0.246,0.0,0.0,0.0,1.0
03_assy_0_1,16,566,000566.jpg,56600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000566.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000566.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000566.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000566.jpg,454,342,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9942871278439508,0.07393010479461937,-0.07698991498166283,0.039,0.1061693103698115,0.7593892521088402,-0.6419159145224356,-0.004,0.011008403127870551,-0.6464226971468692,-0.7629000666364771,-0.244,0.0,0.0,0.0,1.0
03_assy_0_1,17,567,000567.jpg,56700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000567.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000567.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000567.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000567.jpg,452,399,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9932751259049271,0.06901379718635635,-0.09296031441680785,0.036,0.11223320679012697,0.7711096893367253,-0.6267324423584787,-0.001,0.028429413503551198,-0.6329509797835372,-0.7736697135334331,-0.244,0.0,0.0,0.0,1.0
03_assy_0_1,18,568,000568.jpg,56800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000568.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000568.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000568.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000568.jpg,498,385,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.992486091961903,0.061045127286931684,-0.10604173563607543,0.034,0.11348431962710136,0.7832664132759705,-0.6112405705060574,0.001,0.04574567149974844,-0.618681839290858,-0.784308686213992,-0.247,0.0,0.0,0.0,1.0
03_assy_0_1,19,569,000569.jpg,56900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000569.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000569.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000569.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000569.jpg,523,408,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9922149856134768,0.06202247054413783,-0.10799368255435045,0.034,0.11436279048488755,0.7970654240853443,-0.5929653125437946,0.003,0.049300856752778406,-0.6006995279465865,-0.7979533210960339,-0.253,0.0,0.0,0.0,1.0
03_assy_0_1,20,570,000570.jpg,57000000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000570.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000570.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000570.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000570.jpg,543,435,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9923219351776474,0.06203099978768669,-0.10700155153374594,0.034,0.11352829343845405,0.8001126580602155,-0.5890085406857604,0.001,0.04907650715200854,-0.5966337984703488,-0.8010116147526215,-0.26,0.0,0.0,0.0,1.0
03_assy_0_1,21,571,000571.jpg,57100000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000571.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000571.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000571.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000571.jpg,505,435,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9922392285196372,0.0539411189812883,-0.11203423168746975,0.032,0.1106164047162715,0.7944413835975159,-0.5971824671198164,-0.002,0.05679193951962882,-0.6049406943748379,-0.7942426782129551,-0.268,0.0,0.0,0.0,1.0
03_assy_0_1,22,572,000572.jpg,57200000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000572.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000572.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000572.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000572.jpg,497,431,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9923958566436939,0.04101784646272535,-0.11605171255948488,0.03,0.10449878328111008,0.778983572699814,-0.6182755031186349,-0.009,0.06504204800893498,-0.6257013103193838,-0.7773463849889632,-0.278,0.0,0.0,0.0,1.0
03_assy_0_1,23,573,000573.jpg,57300000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000573.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000573.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000573.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000573.jpg,517,411,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.993037192671557,0.042021107968320905,-0.11005162632195777,0.03,0.1032442096028378,0.7603116893451572,-0.6413008406579539,-0.015,0.05672536605856685,-0.6481977796400015,-0.7593562216215086,-0.288,0.0,0.0,0.0,1.0
03_assy_0_1,24,574,000574.jpg,57400000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000574.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000574.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000574.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000574.jpg,524,386,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9946411197722466,0.049055438357915926,-0.09100882828453617,0.031,0.09689477699121897,0.7493351421039214,-0.6550635442458373,-0.02,0.03606168396003468,-0.6603714172915185,-0.7500727605868366,-0.297,0.0,0.0,0.0,1.0
03_assy_0_1,25,575,000575.jpg,57500000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000575.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000575.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000575.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000575.jpg,506,368,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.995538614147298,0.05005232128324747,-0.07998520410573408,0.031,0.09076488355753708,0.7396196887319924,-0.6668766392315578,-0.024,0.025779907960737678,-0.6711612929647756,-0.7408629530293618,-0.303,0.0,0.0,0.0,1.0
03_assy_0_1,26,576,000576.jpg,57600000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000576.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000576.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000576.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000576.jpg,489,354,True,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9954350590676813,0.052045026264288294,-0.08000224009408438,0.03,0.09235974760613813,0.736576226343412,-0.6700187607879567,-0.025,0.024056604104745173,-0.6743491514244296,-0.7380206648679284,-0.308,0.0,0.0,0.0,1.0
03_assy_0_1,27,577,000577.jpg,57700000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000577.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000577.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000577.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000577.jpg,521,273,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.995163298299811,0.05095392204721396,-0.08398635332628664,0.03,0.09393817860529229,0.7436894524099673,-0.6618924512143066,-0.026,0.028733748752322985,-0.666580599929348,-0.7448789670009945,-0.312,0.0,0.0,0.0,1.0
03_assy_0_1,28,578,000578.jpg,57800000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000578.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000578.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000578.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000578.jpg,525,283,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9953726585467486,0.050026335165391025,-0.08204045591961195,0.03,0.09184733525385483,0.746226804207547,-0.6593251274515156,-0.026,0.02823716742776848,-0.6638094022173167,-0.7473685435603674,-0.316,0.0,0.0,0.0,1.0
03_assy_0_1,29,579,000579.jpg,57900000000,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/rgb/000579.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/depth/000579.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_left/000579.jpg,/tmp/industreal_pilot/slices/raw_cad_pilot__03_assy_0_1__03_assy_1_3/03_assy_0_1/stereo_right/000579.jpg,526,292,False,relevant_slice_test_p1.tar.gz,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.995508652813871,0.04899066236509435,-0.0810088709570813,0.03,0.0901844698704423,0.7510373300123016,-0.6540716247645824,-0.026,0.02879728401948707,-0.6584397040952366,-0.7520823575274708,-0.319,0.0,0.0,0.0,1.0
